id,BILL_SUB_SYS,RECORD STATUS,ORDER TYPE,ORDER NUMBER,PHONE NUMBER,BILL WITH NUMBER,NAME FORMAT,LAST NAME,FIRST NAME,CUSTOMER NEGOTIATED,PLANNING SCHEDULE,DUE TIME,EST. WORK UNITS,ACTIVE CONTACT DATE,ACTIVE CONTACT TIME,ACTIVE DUE YEAR,ACTIVE DUE MONTH,ACTIVE DUE DAY,ACTIVE ISR DATE,ACTIVE NOT COMPLETE CODE,ISSUED BY EMP NUMBER,EFF. COMP. DATE,ACT. COMP. DATE,COMPLETION TIME,S/O CREATED,S/O POSTED,ASSIGNED TO,COMPLETED BY,WORK ORDER,BEGINNING WORK DATE,MILES DRIVEN,HOURS WORKED,RESIDENTIAL Y/N,ISR CODE,UPDATE CODE,PRINTED Y/N,FLAGGED FOR PRINT Y/N,PHYSICAL ADDRESS CONTROL #,STATE,CITY,SUBDIVISION,STREET NAME,STREET SUBTITLE,STREET DIRECTION,STREET NUMBER,ST. SUBDESCRIPTION,BUILDING NUMBER,BUILDING SUB NUMBER,BILLING CYCLE,PRINT AT LOCATION 1,PRINT AT LOCATION 2,PRINT AT LOCATION 3,PRINT AT LOCATION 4,PRINT AT LOCATION 5,PRINT AT LOCATION 6,PRINT AT LOCATION 7,PRINT AT LOCATION 8,PRINT AT LOCATION 9,PRINT AT LOCATION 10,PRINT AT LOCATION 11,PRINT AT LOCATION 12,PRINT AT LOCATION 13,PRINT AT LOCATION 14,PRINT AT LOCATION 15,PRINT AT LOCATION 16,PRINT AT LOCATION 17,PRINT AT LOCATION 18,PRINT AT LOCATION 19,PRINT AT LOCATION 20,NOT USED FLAG #01,AUTO ASSIGN BILL CYCLE M/A,Order Origination Code,NOT USED FLAG #04,NOT USED FLAG #05,Alt. Phone# Tfr Order#,Sold By Employee#,Account PIN#,STAGE CODE,SAM SEQUENCE #,BUILDING NAME,TC WORK STATUS,TC WORK CHANGE DATE,TC WORK CHANGE TIME,WAM WORK STATUS,WAM WORK CHANGE DATE,WAM WORK CHANGE TIME,FRME WORK STATUS,FRAME WORK CHANGE DATE,FRAME WORK CHANGE TIME,PLANT TRAIT CODE,AUTO STAGED Y/N,NEW CONSTRUCTION Y/N,TECH NOTES INCLUDED Y/N,PRIMARY SERVICE FLAG,Begin Work Time,End Work Date,End Work Time,Allow Order Deactivate,Deactivate Date,Deactivate Time,Deactivate User,Customer will Advise? Y/N,Channel Code,Partner Id#,Referral Id#,Lead Tracking Number,Marketing Program,Appointment Flag Y/N,HSI Flag HI/HO/HL,No Access Flag,Part of a Cut,Post Pre-Edit Flag,LAST_UPD_USER,EXT_DTTM
CT805168211,CT,,RI,805168211,6945007219,6945007219,Y,SCHULTZ,TRENTON,N,,0,0,20240425,1402,2024,04,25,0,,618225,20140801,20140801,0,20140729,20140801,999999,999999,,0,0,0,Y,CN,2,N,N,1874290,CT,WDB,,FOREST,LN,,1,,0,,3,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,9366,CMT,1,,,0,0,,0,0,,0,0,,N,,,Y,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,,INF_BATCH_USER,1/13/2023 2:00
CT805728914,CT,,CD,805728914,9338252123,9338252123,N,STOUT,FELICITY,N,,0,0,20240513,1525,2024,05,13,0,,209690,20150311,20150311,0,20150311,20150311,0,999999,,20150311,0,0,N,CN,2,N,N,2312872,,,,CIRCLE,,,0,,0,,30,,,,,,,,,,,,,,,,,,,,,1,,G,,,,408938,3673,RQC,0,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT806298703,CT,,CD,806298703,5806101644,5806101644,N,CARDENAS,JAMIE,N,,0,0,20240507,1405,2024,05,07,0,,727365,20190306,20190306,0,20190306,20190306,0,999999,,20190306,0,0,N,CN,2,N,N,8714127,CT,BLO,,JAMES,AVE,,1460,,0,,24,,,,,,,,,,,,,,,,,,,,,1,,G,,,,301983,8086,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT806816558,CT,,RO,806816558,6999792546,6999792546,Y,WALLS,MOSHE,Y,TC,1700,0,20240403,1419,2024,04,03,20200117,,634121,20200117,20200117,348,20200116,20200117,0,999999,,20200117,0,0,Y,CN,2,N,N,8542105,CT,EHT,,8TH,ST,,614,,0,,21,,,,,,,,,,,,,,,,,,,,,1,,C,,,,300637,8230,END,1,,A,0,0,N,0,0,N,0,0,*STOPFOROC,M,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT807309984,CT,,YI,807309984,4648075112,4648075112,Y,CHARLES,ANDREA,Y,TC,1700,0,20240511,1509,2024,05,11,20181217,,490034,20190101,20181217,0,20181217,20181217,0,999999,,20181217,0,0,Y,CN,2,N,N,3791807,CT,NWM,,HARRISON,DR,,5,,0,,9,,,,,,,,,,,,,,,,,,,,,1,,C,,,,817059,3203,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT807849890,CT,,CD,807849890,4024656469,4024656469,Y,REYES,JACKSON,N,,0,0,20240516,1511,2024,05,16,0,,703317,20150119,20150119,0,20150119,20150120,0,999999,,0,0,0,Y,CN,2,N,N,8878234,CT,MER,,SYCAMORE,DR,,105,,0,,11,,,,,,,,,,,,,,,,,,,,,2,,C,,,,300271,3376,RQC,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT807903710,CT,,CC,807903710,5225488206,5225488206,Y,HARRIS,JASON,N,,0,0,20240410,1345,2024,04,10,0,,78269,20140214,20140214,0,20140210,20140214,999999,999999,,0,0,0,Y,CN,2,N,N,2599703,CT,NWK,,MAPLE,RD,,5,,0,,5,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,7963,CMT,1,,,0,0,,0,0,,0,0,,N,,,Y,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,,INF_BATCH_USER,1/13/2023 2:00
CT807922821,CT,,RR,807922821,2484830798,2484830798,Y,MACDONALD,ROMEO,N,RESSH,1700,30,20240516,1500,2024,05,16,20170202,,252899,20170202,20170202,0,20170202,20170203,0,999999,,20170202,0,0,Y,CN,2,N,N,2714586,CT,EHT,,MAGNOLIA,ST,,38,,0,,13,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,5433,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT810737351,CT,,CD,810737351,3595022098,3595022098,Y,HARTMAN,NAIMA,N,,0,0,20240522,1509,2024,05,22,0,,719636,20141217,20141217,0,20141217,20141217,0,999999,,20141217,0,0,Y,CN,2,N,N,1350582,CT,CRO,,HILLSIDE,DR,,28,,0,,11,,,,,,,,,,,,,,,,,,,,,1,,,,,,72857,6654,RQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT812491084,CT,,CC,812491084,6468630167,6468630167,Y,MARKS,KYLEIGH,N,,0,0,20240411,1445,2024,04,11,0,,147963,20131023,20131023,0,20131018,20131023,999999,999999,,0,0,0,Y,CN,2,N,N,1120182,CT,HAR,,ROUTE,ST,,193,,0,,19,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,4421,CMT,1,,,0,0,,0,0,,0,0,,N,,,Y,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,,INF_BATCH_USER,1/13/2023 2:00
CT814061875,CT,,CD,814061875,7607845477,7607845477,Y,OROZCO,KATHERINE,N,,0,0,20240415,1200,2024,04,15,0,,227003,20160722,20160722,0,20160722,20160722,0,999999,,0,0,0,Y,CN,2,N,N,7556518,CT,WSR,,BERKSHIRE,AVE,,90,,0,,15,,,,,,,,,,,,,,,,,,,,,1,,X,,,,914817,6371,RQC,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT814786265,CT,,ON,814786265,3205713731,3205713731,Y,MCGRATH,RAINA,N,TC,1700,10,20240512,1450,2024,05,12,20180109,,123671,20171211,20180109,0,20180109,20180109,0,999999,,20180109,0,0,Y,RS,2,N,N,4878597,CT,NOR,,LINDEN,RD,,305,,0,,24,,,,,,,,,,,,,,,,,,,,,1,,O,,,,0,6566,END,1,,A,0,0,N,0,0,Y,20180109,60838,,A,N,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT816270724,CT,,GI,816270724,8484431133,8484431133,N,SHARP,DAVIAN,Y,TC,1700,0,20240403,1353,2024,04,03,20171117,,466051,20171117,20171117,0,20171117,20171118,0,999999,,20171117,0,0,N,CN,2,N,N,6576223,CT,SMD,,CHURCH,ST,,23,,0,,18,,,,,,,,,,,,,,,,,,,,,1,A,L,,,,99997,1505,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT817821654,CT,,BI,817821654,5298766748,5298766748,N,ROBLES,MONIQUE,Y,RESSH,1700,0,20240505,1455,2024,05,05,20200117,,738538,20200108,20200108,0,20191227,20200108,0,999999,,20191227,0,0,N,CN,2,N,N,2289233,CT,NWB,,ORCHARD,ST,,100,,0,,15,,,,,,,,,,,,,,,,,,,,,1,M,G,,,,301080,3060,END,1,,N,0,0,N,0,0,N,0,0,,A,,,N,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT819549550,CT,,BI,819549550,1361274655,1361274655,N,MORRIS,CASSIE,N,,0,75,20240422,1430,2024,04,22,0,,623680,20140616,20140616,0,20140612,20140616,999999,999999,0000000,20140612,0,0,N,CN,2,N,N,3685223,CT,LEB,,MORRIS,HWY,,385,,0,,23,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,4966,CMT,1,,,0,0,,0,0,,0,0,,N,N,,Y,0,0,0,Y,0,0,,,0,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:00
CT820164613,CT,,RR,820164613,6635239282,6635239282,Y,DANIEL,LAUREN,N,TC,1700,1,20240504,1340,2024,05,04,20210121,,199379,20210121,20210121,0,20210121,20210121,0,999999,,20210121,0,0,Y,CN,2,N,N,2642084,CT,POR,,EUCLID,DR,,10,,0,,3,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,6404,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT823090169,CT,,TD,823090169,3978049163,3978049163,Y,FRANCIS,MCKAYLA,N,RESSH,1700,30,20240407,1512,2024,04,07,20160727,,246239,20160727,20160727,0,20160727,20160727,0,999999,,20160727,0,0,Y,RS,2,N,N,4381858,CT,BRP,,1ST,AVE,,340,UNIT B7,0,,3,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,1359,NQC,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT823932244,CT,,GO,823932244,1911643833,1911643833,Y,MCLAUGHLIN,ZAYDEN,Y,TC,1700,0,20240511,1322,2024,05,11,20150513,,301414,20150513,20150513,0,20150512,20150513,0,999999,,20150513,0,0,Y,CN,2,N,N,6415765,CT,WDM,,ROOSEVELT,RD,,324,UNIT E,0,,7,,,,,,,,,,,,,,,,,,,,,1,,L,,,,99997,9484,CQC,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT827514566,CT,,CD,827514566,5475748710,5475748710,Y,SHAFFER,CHRISTOPHER,N,,0,0,20240520,1406,2024,05,20,0,,681750,20141224,20141224,0,20141224,20141224,0,999999,,20141224,0,0,Y,CN,2,N,N,389952,CT,RID,,CEMETERY,ST,,9,,0,,9,,,,,,,,,,,,,,,,,,,,,1,,,,,,54042,6309,RQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT827697609,CT,,CD,827697609,9819076056,9819076056,Y,CARROLL,ALIYAH,N,,0,0,20240413,1446,2024,04,13,0,,125671,20150204,20150204,0,20150204,20150204,0,999999,,20150204,0,0,Y,CN,2,N,N,3061119,CT,SIM,,COTTAGE,DR,,14,,0,,11,,,,,,,,,,,,,,,,,,,,,1,,,,,,300571,7387,RQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT828555315,CT,,RO,828555315,8514394820,8514394820,Y,GLASS,ADRIEL,Y,TC,1700,0,20240417,1428,2024,04,17,20161116,,109641,20161117,20161117,0,20161114,20161118,0,999999,,20161114,0,0,Y,CN,2,N,N,4074787,CT,NWB,,BAYBERRY,RD,,30,,0,,25,,,,,,,,,,,,,,,,,,,,,1,M,,,,,66250,7346,NQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HO,,,P,INF_BATCH_USER,1/13/2023 2:00
CT829510152,CT,,FV,829510152,9012388027,9012388027,Y,HARVEY,JADYN,Y,FV,1700,0,20240404,1418,2024,04,04,20170513,,931691,20170513,20170513,0,20170512,20170513,0,999999,,20170513,0,0,Y,CN,2,N,N,6057890,CT,MAN,,GREEN,RD,,27,,0,,29,,,,,,,,,,,,,,,,,,,,,1,,C,,,,76247,5959,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT830896703,CT,,RC,830896703,7311894903,7311894903,Y,VILLARREAL,DREW,Y,MRD M,1700,0,20240507,1442,2024,05,07,20180525,,254060,20180525,20180525,1202,20180523,20180525,302845,302845,,20180525,0,0,Y,CN,2,N,N,3516972,CT,MER,,ELM,ST,,18,,0,,15,,,,,,,,,,,,,,,,,,,,,1,,C,,,,62654,1155,END,2,,N,0,0,C,20180525,105645,N,0,0,*WFMREQ,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,Y,HL,,,P,INF_BATCH_USER,1/13/2023 2:00
CT833148069,CT,,CR,833148069,1663033406,1663033406,Y,CHARLES,CASSIE,N,TC,1700,10,20240522,1515,2024,05,22,20180702,,964224,20180702,20180702,0,20180702,20180702,0,999999,,20180702,0,0,Y,CN,2,N,N,5237245,CT,VNR,,CHURCH,ST,,48,FLR 1,0,,13,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,1203,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT833509960,CT,,CD,833509960,8619687065,8619687065,N,DAWSON,ZACKERY,N,,0,0,20240506,1421,2024,05,06,0,,216587,20160628,20160628,0,20160628,20160628,0,999999,,20160628,0,0,N,CN,2,N,N,1767579,CT,FAR,,WARREN,RD,,10,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,G,,,,300895,3749,RQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT836620228,CT,,RR,836620228,7562720900,7562720900,Y,LYNN,ABBIE,N,RESSH,1700,30,20240405,2123,2024,04,05,20151109,,188910,20151109,20151109,0,20151109,20151109,0,999999,,20151109,0,0,Y,CN,2,N,N,4588359,CT,PVL,,GROVE,ST,,22,FLR 1,0,,13,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,2868,NQC,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT836698092,CT,,CD,836698092,4008890660,4008890660,N,RYAN,ARMANI,N,,0,0,20240409,1524,2024,04,09,0,,133876,20150513,20150513,0,20150513,20150513,0,999999,,20150513,0,0,N,CN,2,N,N,9422357,CT,HAR,,FRONT,ST,,21,UNIT 308,0,,1,,,,,,,,,,,,,,,,,,,,,1,,M,,,,73029,4661,RQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT838842076,CT,,CT,838842076,8575000743,8575000743,Y,LOVE,CHANCE,Y,TC,1700,0,20240517,1445,2024,05,17,20141229,,795107,20141222,20141222,1957,20141208,20141224,0,999999,,20141222,0,0,Y,CN,2,N,N,9762885,CT,WTN,,WINDING,AVE,,254,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,L,,,050308044,99997,1739,NQC,1,,N,0,0,N,0,0,Y,20141211,195727,,M,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT839773902,CT,,CC,839773902,9410969310,9410969310,Y,RYAN,MADYSON,N,,0,0,20240403,0642,2024,04,03,0,,408824,20131122,20131122,0,20131122,20131122,999999,999999,,0,0,0,Y,CN,2,N,N,946005,CT,NCH,,ROUTE,AVE,,23,,0,,7,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,4828,CMT,1,,,0,0,,0,0,,0,0,,N,,,Y,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,,INF_BATCH_USER,1/13/2023 2:00
CT840278319,CT,,ON,840278319,9857157434,9857157434,Y,FISCHER,CARINA,N,RESSH,1700,0,20240405,1331,2024,04,05,20150721,,675483,20150603,20150722,0,20150721,20150722,0,999999,,20150721,0,0,Y,RS,2,N,N,1803997,CT,BLO,,GREEN,RD,,21,,0,,7,,,,,,,,,,,,,,,,,,,,,1,M,,,,,73363,2868,NQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HO,,,P,INF_BATCH_USER,1/13/2023 2:00
CT843103624,CT,,TD,843103624,1916651481,1916651481,Y,SAWYER,JASMINE,N,TC,1700,12,20240525,1406,2024,05,25,20150610,,287623,20150610,20150610,0,20150610,20150610,0,999999,,20150610,0,0,Y,RS,2,N,N,5052314,CT,HAM,,CAMBRIDGE,AVE,,756,,0,,27,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,3322,NQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT844541881,CT,,PO,844541881,7761852657,7761852657,Y,PEREZ,JOURNEY,Y,PORT,1700,0,20240506,1514,2024,05,06,20160314,,704877,20160314,20160314,0,20160304,20160317,0,999999,,20160314,0,0,Y,CN,2,N,N,5083382,CT,SHE,,ASHLEY,AVE,,352,APT A,0,,27,,,,,,,,,,,,,,,,,,,,,2,,L,,,,99997,1026,NQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT846101982,CT,,BO,846101982,8291557784,8291557784,N,STOUT,BRODY,Y,TC,1700,0,20240415,1527,2024,04,15,20191105,,607576,20191030,20191105,0,20191105,20191105,0,999999,,20191105,0,0,N,CN,2,N,N,4569944,CT,STM,,BRIARWOOD,TPK,,569,,0,,27,,,,,,,,,,,,,,,,,,,,,1,M,,,,,57436,7900,END,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT849750759,CT,,TD,849750759,1612237543,1612237543,Y,SINGLETON,BLAKE,N,,0,0,20240403,1356,2024,04,03,0,,945129,20131217,20131217,0,20131217,20131217,999999,999999,,0,0,0,Y,CN,2,N,N,2208627,CT,SMD,,MAIN,CT,,21,,0,,3,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,6033,CMT,1,,,0,0,,0,0,,0,0,,N,,,Y,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,,INF_BATCH_USER,1/13/2023 2:00
CT852949906,CT,,CD,852949906,6385690492,6385690492,Y,PECK,ARIELLE,N,,0,0,20240404,2053,2024,04,04,0,,75218,20160311,20160311,0,20160311,20160311,0,999999,,20160311,0,0,Y,CN,2,N,N,3858844,CT,PUT,,LAKEVIEW,ST,,380,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,G,,,,300895,9777,RQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT856281573,CT,,CC,856281573,9598196463,9598196463,N,GALLOWAY,MACIE,Y,RESSH,1700,0,20240405,1020,2024,04,05,20190107,,152308,20190107,20190107,0,20190103,20190107,0,999999,,20190103,0,0,N,CN,2,N,N,4925620,CT,SHE,,EUCLID,DR,,27,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,G,,,,503685,9919,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT857288160,CT,,CC,857288160,7626032817,7626032817,Y,FRANCIS,KALEB,N,,0,0,20240424,1812,2024,04,24,0,,326495,20140212,20140212,0,20140210,20140212,999999,999999,,0,0,0,Y,CN,2,N,N,6813663,CT,NWB,,TANGLEWOOD,AVE,,106,,0,,9,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,3609,CMT,1,,,0,0,,0,0,,0,0,,N,,,Y,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,,INF_BATCH_USER,1/13/2023 2:00
CT861938187,CT,,CC,861938187,5609114899,5609114899,N,COX,CADENCE,Y,TC,1700,0,20240402,1411,2024,04,02,20150106,,806233,20150106,20150106,0,20150105,20150106,0,999999,,20150105,0,0,N,CN,2,N,N,7292335,CT,FAR,,8TH,AVE,,150,,0,,15,,,,,,,,,,,,,,,,,,,,,1,,G,,,,34290,1540,NQC,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT862385506,CT,,CD,862385506,8980594425,8980594425,Y,BRIGHT,JULISSA,N,,0,0,20240522,1429,2024,05,22,0,,827173,20161219,20161219,0,20161219,20161220,0,999999,,20161219,0,0,Y,CN,2,N,N,4095246,CT,GUI,,CEMETERY,RD,,1080,,0,,19,,,,,,,,,,,,,,,,,,,,,2,,,,,,54042,3307,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT862769836,CT,,PO,862769836,9777637731,9777637731,N,WILLIS,LUCA,Y,PORT,1800,0,20240425,1428,2024,04,25,20221212,,752600,20221212,20221212,0,20221117,20221222,0,999999,,20221212,0,0,N,CN,2,N,N,6063533,CT,NHV,,DEVONSHIRE,ST,,1450,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,L,,,,99997,1404,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT867536576,CT,,SS,867536576,9040465038,9040465038,N,PRESTON,WILL,Y,RESSH,1700,0,20240404,1351,2024,04,04,20201007,,264943,20200928,20200928,0,20201005,20201005,0,999999,,20201005,0,0,N,CN,2,N,N,3653601,CT,NWL,,CHAPEL,AVE,,123,,0,,49,,,,,,,,,,,,,,,,,,,,,1,,G,,,061235968,503893,9467,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT868620700,CT,,CD,868620700,5412273138,5412273138,N,GRAHAM,HUNTER,N,,0,0,20240521,1411,2024,05,21,0,,594157,20160719,20160719,0,20160719,20160719,0,999999,,20160719,0,0,N,CN,2,N,N,5467091,CT,FAR,,DOGWOOD,RD,,10,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,73029,1037,RQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT871689960,CT,,CC,871689960,9869372844,9869372844,Y,GREENE,CARLEIGH,N,,0,0,20240505,1430,2024,05,05,0,,700951,20140826,20140826,0,20140826,20140826,999999,999999,,0,0,0,Y,CN,2,N,N,3668824,CT,HAR,,PARKER,ST,,63,,0,,9,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,8682,CMT,1,,,0,0,,0,0,,0,0,,N,,,Y,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,,INF_BATCH_USER,1/13/2023 2:00
CT871714141,CT,,RI,871714141,7228079158,7228079158,Y,KENT,BROGAN,N,,0,75,20240513,1451,2024,05,13,0,,522178,20140623,20140623,0,20140619,20140623,999999,999999,0000000,20140619,0,0,N,CN,2,N,N,6518626,CT,BRI,,MANOR,DR,,181,,0,,11,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,6131,CMT,1,,,0,0,,0,0,,0,0,,N,N,,Y,0,0,0,Y,0,0,,,0,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:00
CT873579544,CT,,RO,873579544,5567745948,5567745948,Y,HOPKINS,EFRAIN,Y,RESSH,1700,0,20240422,1401,2024,04,22,20170120,,287962,20170120,20170120,0,20170118,20170120,0,999999,,20170120,0,0,Y,CN,2,N,N,9053312,CT,WHT,,1ST,AVE,,28,,0,,25,,,,,,,,,,,,,,,,,,,,,1,,C,,,,504082,6532,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CT875454450,CT,,RI,875454450,4342667644,4342667644,Y,STEVENSON,BRIANNA,N,,0,0,20240509,1457,2024,05,09,0,,412039,20140417,20140417,0,20140407,20140417,999999,999999,,0,0,0,Y,CN,2,N,N,9014145,CT,EHT,,WEST,DR,,105,,0,,19,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,1921,CMT,1,,,0,0,,0,0,,0,0,,N,,,Y,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,,INF_BATCH_USER,1/13/2023 2:00
CT877645476,CT,,PO,877645476,1331069311,1331069311,N,CANNON,MATIAS,Y,PORT,1700,0,20240407,1503,2024,04,07,20150501,,574833,20150501,20150501,1531,20150414,20150619,0,999999,,20150414,0,0,N,CN,2,N,N,8168753,CT,TRU,,MAIN,RD,,116,,0,,5,,,,,,,,,,,,,,,,,,,,,1,M,G,,,,62540,7026,NQC,1,,N,0,0,N,0,0,N,0,0,*NOLCREQ,M,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
