id,BILL_SUB_SYS,RECORD STATUS,ORDER TYPE,ORDER NUMBER,PHONE NUMBER,BILL WITH NUMBER,NAME FORMAT,LAST NAME,FIRST NAME,CUSTOMER NEGOTIATED,PLANNING SCHEDULE,DUE TIME,EST. WORK UNITS,ACTIVE CONTACT DATE,ACTIVE CONTACT TIME,ACTIVE DUE YEAR,ACTIVE DUE MONTH,ACTIVE DUE DAY,ACTIVE NOT COMPLETE CODE,ISSUED BY EMP NUMBER,COMPLETION TIME,ASSIGNED TO,COMPLETED BY,WORK ORDER,MILES DRIVEN,HOURS WORKED,RESIDENTIAL Y/N,ISR CODE,UPDATE CODE,PRINTED Y/N,FLAGGED FOR PRINT Y/N,PHYSICAL ADDRESS CONTROL #,STATE,CITY,SUBDIVISION,STREET NAME,STREET SUBTITLE,STREET DIRECTION,STREET NUMBER,ST. SUBDESCRIPTION,BUILDING NUMBER,BUILDING SUB NUMBER,BILLING CYCLE,PRINT AT LOCATION 1,PRINT AT LOCATION 2,PRINT AT LOCATION 3,PRINT AT LOCATION 4,PRINT AT LOCATION 5,PRINT AT LOCATION 6,PRINT AT LOCATION 7,PRINT AT LOCATION 8,PRINT AT LOCATION 9,PRINT AT LOCATION 10,PRINT AT LOCATION 11,PRINT AT LOCATION 12,PRINT AT LOCATION 13,PRINT AT LOCATION 14,PRINT AT LOCATION 15,PRINT AT LOCATION 16,PRINT AT LOCATION 17,PRINT AT LOCATION 18,PRINT AT LOCATION 19,PRINT AT LOCATION 20,NOT USED FLAG #01,AUTO ASSIGN BILL CYCLE M/A,Order Origination Code,NOT USED FLAG #04,NOT USED FLAG #05,Alt. Phone# Tfr Order#,Sold By Employee#,Account PIN#,STAGE CODE,SAM SEQUENCE #,BUILDING NAME,TC WORK STATUS,TC WORK CHANGE DATE,TC WORK CHANGE TIME,WAM WORK STATUS,WAM WORK CHANGE DATE,WAM WORK CHANGE TIME,FRME WORK STATUS,FRAME WORK CHANGE DATE,FRAME WORK CHANGE TIME,PLANT TRAIT CODE,AUTO STAGED Y/N,NEW CONSTRUCTION Y/N,TECH NOTES INCLUDED Y/N,PRIMARY SERVICE FLAG,Begin Work Time,End Work Date,End Work Time,Allow Order Deactivate,Deactivate Date,Deactivate Time,Deactivate User,Customer will Advise? Y/N,Channel Code,Partner Id#,Referral Id#,Lead Tracking Number,Marketing Program,Appointment Flag Y/N,HSI Flag HI/HO/HL,No Access Flag,Part of a Cut,Post Pre-Edit Flag,LAST_UPD_USER,EXT_DTTM
CZ160070633,CZ,,RO,160070633,9333218802,9333218802,Y,KRAUSE,KATELYNN,Y,TC,1700,0,1/2/2024,1346,2024,5,25,,954303,819,0,999999,,0,0,Y,CN,2,N,N,3525340,CA,FIR,,OXFORD,DR,,4439,,0,,27,,,,,,,,,,,,,,,,,,,,,1,,D,,,,827758,4565,END,1,,A,0,0,N,0,0,N,0,0,*STOPFOROC,M,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ160148383,CZ,,BO,160148383,3503992629,3503992629,N,BENTLEY,BRISA,N,,0,0,1/11/2024,1535,2024,4,20,,921695,0,0,999999,,0,0,N,CN,2,N,N,1919392,CA,BEG,,RIVERSIDE,DR,,888,,0,,7,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,7067,CMT,1,,,0,0,,0,0,,0,0,,N,N,Y,Y,0,0,0,Y,0,0,,N,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ160303607,CZ,,RC,160303607,3639153355,3639153355,Y,LARSEN,MONSERRAT,N,,0,0,1/8/2024,1443,2024,4,16,,282666,0,0,0,,0,0,Y,CN,2,N,N,9973338,CA,RDL,,ASHLEY,RD,,12762,,0,,7,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,5236,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ161368324,CZ,,CC,161368324,2258330004,2258330004,Y,SPENCE,NATALIE,N,,0,0,1/23/2024,1401,2024,5,8,,636834,0,0,0,,0,0,Y,CN,2,N,N,5994463,CA,LKW,,HIGH,AVE,,6169,,0,,92,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,9757,CMT,1,,,0,0,,0,0,,0,0,,,,Y,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ162036545,CZ,,BI,162036545,9108207915,9108207915,,HUBER,CAROLINA,Y,BBC I,1700,0,1/7/2024,43,2024,5,14,,926108,1556,505735,505735,,0,0,N,CN,2,N,N,2276311,CA,BBL,,10TH,BLV,,42899,,0,,2,,,,,,,,,,,,,,,,,,,,,1,A,M,,,,401504,6519,END,1,,E,0,0,C,20170114,175646,Y,20170113,53857,IP ASGNMNT,A,,,Y,0,0,0,N,0,0,,N,200,0,0,0,0,Y,HI,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ162956424,CZ,,GI,162956424,6097389537,6097389537,N,WYATT,KALEY,Y,TC,1700,0,1/28/2024,1355,2024,4,14,,950412,0,0,999999,,0,0,N,CN,2,N,N,3581112,CA,GOL,,WARREN,DR,,230,APT 5,0,,28,,,,,,,,,,,,,,,,,,,,,1,A,L,,,,99997,7299,CQC,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ163061548,CZ,,TD,163061548,8382959279,8382959279,Y,SINGLETON,ALLYSON,N,TC,1700,10,1/8/2024,1447,2024,5,11,,471439,0,0,999999,,0,0,Y,RS,2,N,N,6078217,CA,VTV,,HENRY,DR,,13677,,0,,2,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,2675,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ163067044,CZ,,BC,163067044,4240519251,4240519251,N,RANDALL,DAWSON,Y,RESSP,1700,0,1/12/2024,2115,2024,5,9,,168829,0,0,999999,,0,0,N,CN,2,N,N,3057055,CA,SGH,,MULBERRY,AVE,,2698,STE 104,0,,13,,,,,,,,,,,,,,,,,,,,,1,,G,,,,510216,5253,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ164107294,CZ,,CD,164107294,4834036630,4834036630,Y,ERICKSON,ALEXUS,Y,TC,1700,0,1/2/2024,1531,2024,4,17,,662419,0,0,999999,,0,0,Y,CN,2,N,N,3187395,CA,WHI,,LOCUST,DR,S,11508,,0,,25,,,,,,,,,,,,,,,,,,,,,1,M,,,,,404671,8296,RQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ164925842,CZ,,TD,164925842,6257431399,6257431399,Y,MENDOZA,GILBERT,N,TC,1700,10,1/31/2024,1432,2024,4,3,,959364,0,0,999999,,0,0,Y,RS,2,N,N,853519,CA,SYL,,HUDSON,BLV,,11300,UNIT 19,0,,25,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,6421,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ165925652,CZ,,CR,165925652,5224758556,5224758556,Y,CALHOUN,ALICE,N,TC,1700,12,1/22/2024,2320,2024,5,21,,538112,0,0,999999,,0,0,Y,CN,2,N,N,5680086,CA,LAQ,,JACKSON,,,52960,,0,,22,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,8739,END,2,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ167254423,CZ,,CD,167254423,2139699870,2139699870,Y,RUSSELL,GABRIELLA,N,,0,0,1/29/2024,1421,2024,5,22,,668403,0,0,999999,,0,0,Y,CN,2,N,N,2195811,CA,WCO,,8TH,ST,E,839,APT B,0,,7,,,,,,,,,,,,,,,,,,,,,1,,,,,,401401,9067,RQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ169031142,CZ,,CC,169031142,4246535615,4246535615,Y,GALLOWAY,MARCELO,N,,0,0,1/7/2024,1428,2024,4,2,,692093,0,0,999999,,0,0,Y,CN,2,N,N,2420921,CA,EXT,,WOOD,ST,W,655,APT 11,0,,22,,,,,,,,,,,,,,,,,,,,,,M,,,,,999999,5799,CMT,1,,,0,0,,0,0,,0,0,,N,N,Y,Y,0,0,0,Y,0,0,,N,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ169564778,CZ,,CC,169564778,2605674835,2605674835,N,THORNTON,COHEN,Y,RESSP,1700,0,1/21/2024,1544,2024,4,5,,338793,0,0,999999,,0,0,N,CN,2,N,N,3992358,CA,WCO,,PHEASANT,AVE,W,1700,STE 108,0,,1,,,,,,,,,,,,,,,,,,,,,1,,G,,,,508606,9276,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ171742653,CZ,,BT,171742653,3352770614,3352770614,N,HANNA,LEE,N,,0,0,1/30/2024,1527,2024,4,23,,545130,0,0,0,,0,0,N,CN,2,N,N,7613682,CA,THO,,LAWRENCE,BLV,E,100,STE 159,0,,13,,,,,,,,,,,,,,,,,,,,,,A,,,,,508724,9613,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,Y,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ173754290,CZ,,BC,173754290,4947888767,4947888767,N,CHAMBERS,MACKENZIE,N,,0,0,1/27/2024,1455,2024,5,12,,413135,0,0,0,,0,0,N,CN,2,N,N,3483106,CA,WSM,,WHITE,LN,,7125,STE E,0,,13,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,4285,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ174111971,CZ,,CD,174111971,8794638258,8794638258,Y,MANN,KEENAN,N,,0,0,1/11/2024,1459,2024,4,18,,373319,0,0,0,,0,0,Y,CN,2,N,N,4159051,CA,RDL,,BRIDLE,ST,,1439,,0,,16,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,3216,CMT,1,,,0,0,,0,0,,0,0,,,,Y,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ174792861,CZ,,GI,174792861,1626539987,1626539987,N,YOUNG,YARITZA,Y,TC,1700,0,1/4/2024,1537,2024,4,21,,936695,0,0,999999,,0,0,N,CN,2,N,N,8134537,CA,WHI,,BRIDLE,RD,,13509,,0,,7,,,,,,,,,,,,,,,,,,,,,1,M,L,,,,99997,9043,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ174916120,CZ,,CD,174916120,4561378383,4561378383,Y,LYNN,CLARA,N,,0,0,1/8/2024,1535,2024,4,25,,870882,0,0,0,,0,0,Y,CN,2,N,N,1642756,CA,CHL,,ROUTE,DR,,14676,,0,,25,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,9949,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ175731169,CZ,,CD,175731169,8969750024,8969750024,N,HAAS,ZACHARIAH,N,,0,0,1/9/2024,1358,2024,5,13,,767062,0,0,999999,,0,0,N,CN,2,N,N,6343110,CA,WLN,,COUNTRY,AVE,N,585,,0,,28,,,,,,,,,,,,,,,,,,,,,1,,G,,,,83586,4541,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ177483721,CZ,,CI,177483721,9266032851,9266032851,N,BUCHANAN,BAILEY,Y,TC,1800,0,1/11/2024,1355,2024,4,17,,350876,0,0,999999,,0,0,N,CN,2,N,N,6686899,CA,HUB,,3RD,ST,,21730,,0,,13,,,,,,,,,,,,,,,,,,,,,3,M,G,,,,67377,2329,END,1,,N,0,0,N,0,0,Y,20220324,131948,,A,,,N,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ177613091,CZ,,RI,177613091,2531655886,2531655886,Y,MAYNARD,SAWYER,Y,TC,1700,0,1/4/2024,1349,2024,4,14,,174022,0,0,999999,,0,0,Y,CN,2,N,N,3235773,CA,PLS,,WILLIAM,RD,E,449,APT 406,0,,2,,,,,,,,,,,,,,,,,,,,,1,A,C,,,,16181,9409,END,1,,A,0,0,S,20170524,231519,S,20170607,105059,,A,N,,Y,0,0,0,N,0,0,,N,217,16438,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ178037382,CZ,,CR,178037382,4544165241,4544165241,Y,CHAVEZ,EMILIO,N,TC,1700,1,1/18/2024,1330,2024,5,13,,752688,0,0,999999,,0,0,Y,CN,2,N,N,2983634,CA,VTV,,BRIDLE,RD,,14374,UNIT 108,0,,2,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,6224,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ178618498,CZ,,RR,178618498,4783292067,4783292067,Y,PECK,HENRY,N,TC,1700,10,1/18/2024,1357,2024,4,7,,921549,0,0,999999,,0,0,Y,CN,2,N,N,1876116,CA,PRS,,HOLLY,DR,,743,,0,,2,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,4309,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ178848021,CZ,,PR,178848021,8334794617,8334794617,N,CARPENTER,JACK,N,TC,1700,1,1/31/2024,1519,2024,4,9,,900571,0,0,999999,,0,0,N,RS,2,N,N,2800385,CA,SAF,,MAPLE,ST,,14673,,0,,28,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,4319,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ179389694,CZ,,CC,179389694,6379497899,6379497899,Y,GLENN,BRICE,N,,0,0,1/16/2024,1411,2024,4,2,,697449,0,0,999999,,0,0,Y,CN,2,N,N,7202051,CA,RDY,,CANTERBURY,RD,S,10339,,0,,4,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,3343,CMT,1,,,0,0,,0,0,,0,0,,N,N,Y,Y,0,0,0,Y,0,0,,N,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ179936563,CZ,,CC,179936563,8536503866,8536503866,Y,SANTOS,GEMMA,Y,TC,1700,0,1/2/2024,1354,2024,5,15,,721884,1333,0,999999,,0,0,Y,CN,2,N,N,8501584,CA,POM,,WEST,CIR,,15,,0,,4,,,,,,,,,,,,,,,,,,,,,1,,C,,,,84526,7252,END,1,,A,0,0,N,0,0,N,0,0,*STOPFOROC,M,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HL,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ181332952,CZ,,RO,181332952,4856647249,4856647249,Y,HART,ULISES,Y,TC,1700,0,1/31/2024,1400,2024,4,14,,807928,0,0,999999,,0,0,Y,CN,2,N,N,8362473,CA,SMO,,DELAWARE,ST,,1126,APT 2,0,,7,,,,,,,,,,,,,,,,,,,,,8,,C,,,,833562,7322,END,1,,A,0,0,N,0,0,Y,20200813,140258,*STOPFOROC,M,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ181662131,CZ,,TD,181662131,2648683968,2648683968,Y,COMPTON,YARELI,N,TC,1700,10,1/25/2024,1448,2024,5,6,,37778,0,0,999999,,0,0,Y,RS,2,N,N,3956545,CA,SAD,,EAGLE,,,1305,,0,,10,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,8502,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ182107327,CZ,,CD,182107327,2959663510,2959663510,N,OLIVER,GREGORY,N,,0,0,1/17/2024,1039,2024,4,19,,745504,0,0,999999,,0,0,N,CN,2,N,N,9799077,CA,RGC,,ORANGE,BLV,S,520,,0,,49,,,,,,,,,,,,,,,,,,,,,1,,G,,,,503894,5759,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ182474655,CZ,,XC,182474655,9952519346,9952519346,N,WHITNEY,STERLING,N,,0,0,1/9/2024,1427,2024,4,16,,204070,0,999999,999999,,0,1,N,CN,2,N,N,6639014,CA,PAC,,COLUMBIA,BLV,,15027,,0,,1,,,,,,,,,,,,,,,,,,,,,,M,,,,,503033,2924,CMT,1,,,0,0,,0,0,,0,0,,N,N,Y,Y,0,0,0,Y,0,0,,N,200,0,0,0,0,Y,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ183332982,CZ,,RC,183332982,8996878597,8996878597,Y,TOWNSEND,MATTHIAS,N,,0,0,1/28/2024,1449,2024,4,19,,556490,0,0,0,,0,0,Y,CN,2,N,N,6704406,CA,NVT,,FIELDSTONE,ST,,455,,0,,92,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,5211,CMT,1,,,0,0,,0,0,,0,0,,,,Y,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ185550033,CZ,,TD,185550033,8299795251,8299795251,N,WEST,MYA,N,TC,1700,0,1/4/2024,1430,2024,4,8,,155498,0,0,999999,,0,0,N,RS,2,N,N,1143468,CA,BMT,,CARDINAL,AVE,,242,STE I,0,,7,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,3496,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ185880160,CZ,,CC,185880160,6138844841,6138844841,N,AGUIRRE,MIRANDA,N,,0,0,1/4/2024,1522,2024,4,14,,628784,0,0,0,,0,0,N,CN,2,N,N,2788977,CA,SBR,,HOWARD,AVE,N,1800,STE 402,0,,19,,,,,,,,,,,,,,,,,,,,,,A,,,,,507715,8352,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ186469730,CZ,,CD,186469730,4884839970,4884839970,Y,DURAN,MARLON,N,,0,0,1/10/2024,1448,2024,4,22,,427508,0,0,999999,,0,0,Y,CN,2,N,N,1748758,CA,MRR,,MARKET,WAY,,28628,,0,,7,,,,,,,,,,,,,,,,,,,,,1,,X,,,,16356,3155,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ187101983,CZ,,CD,187101983,7927411851,7927411851,N,HENSLEY,ALISHA,,,0,0,1/17/2024,1403,2024,4,1,,932891,710,0,77777,,0,0,N,CN,2,N,N,2604670,CA,DIB,,HILLSIDE,DR,,1440,STE 100,0,,28,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,3765,***,1,,N,0,0,N,0,0,N,0,0,,,,,,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ187320234,CZ,,RR,187320234,7655370258,7655370258,Y,ESPARZA,IRVIN,N,TC,1700,1,1/27/2024,1449,2024,4,18,,779216,0,0,999999,,0,0,Y,CN,2,N,N,1379176,CA,CHI,,ELIZABETH,ST,,8682,,0,,8,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,2022,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ188143992,CZ,,CD,188143992,9686902375,9686902375,N,OSBORNE,ARON,,,0,0,1/13/2024,1350,2024,4,19,,425494,710,0,77777,,0,0,N,CN,2,N,N,1818615,CA,BSH,,WALNUT,LN,,150,,0,,25,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,1156,***,1,,N,0,0,N,0,0,N,0,0,,,,,,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ188741080,CZ,,CD,188741080,2078785673,2078785673,N,ESCOBAR,SHAUN,,,0,0,1/20/2024,1449,2024,4,7,,803578,741,0,77777,,0,0,N,CN,2,N,N,2253167,CA,MNT,,COUNTRY,AVE,W,1777,,0,,28,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,9372,***,1,,N,0,0,N,0,0,N,0,0,,,,,,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ189824325,CZ,,RC,189824325,2033044598,2033044598,Y,JENSEN,ZAYDEN,N,,0,0,1/2/2024,1526,2024,4,21,,285601,0,0,0,,0,0,Y,CN,2,N,N,4669676,CA,HEM,,VINE,AVE,,41871,,0,,16,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,4461,CMT,1,,,0,0,,0,0,,0,0,,,,Y,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ190772027,CZ,,CD,190772027,5534701831,5534701831,Y,MATHEWS,SAVANNAH,N,,0,0,1/13/2024,1513,2024,4,18,,551377,0,0,999999,,0,0,Y,CN,2,N,N,1060296,CA,SBR,,CAMBRIDGE,ST,W,1540,APT 602,0,,13,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,9832,CMT,1,,,0,0,,0,0,,0,0,,N,N,Y,Y,0,0,0,Y,0,0,,N,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ190942833,CZ,,BI,190942833,6412779579,6412779579,N,SHORT,JEROME,N,,0,0,1/1/2024,1501,2024,4,15,,864228,0,0,0,,0,0,N,CN,2,N,N,5285174,CA,LOB,,CHURCH,ST,E,2810,STE A,0,,10,,,,,,,,,,,,,,,,,,,,,,A,,,,,506163,6021,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,Y,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ191112694,CZ,,CD,191112694,8218221666,8218221666,Y,RIGGS,ABIGAYLE,N,,0,0,1/17/2024,1357,2024,5,20,,168242,1244,0,999999,,0,0,Y,CN,2,N,N,1970473,CA,MRR,,ROUTE,AVE,,23724,,0,,27,,,,,,,,,,,,,,,,,,,,,1,,C,,,,832424,5470,END,1,,A,0,0,N,0,0,N,0,0,*STOPFOROC,M,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ191278423,CZ,,CC,191278423,5925508932,5925508932,Y,BENTON,ARYANA,N,,0,0,1/22/2024,1353,2024,5,14,,567335,0,0,0,,0,0,Y,CN,2,N,N,8212665,CA,CER,,GREEN,CIR,,18911,,0,,92,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,2519,CMT,1,,,0,0,,0,0,,0,0,,,,Y,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ191369659,CZ,,PR,191369659,1737755973,1737755973,Y,OBRIEN,KARISSA,N,TC,1700,1,1/6/2024,1451,2024,5,6,,111121,0,0,999999,,0,0,Y,RS,2,N,N,8017662,CA,FTA,,AUGUSTA,DR,,5555,,0,,3,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,9479,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ191696671,CZ,,CR,191696671,2844058729,2844058729,Y,CASTANEDA,LINDA,N,TC,1700,1,1/11/2024,1446,2024,5,24,,73346,0,0,999999,,0,0,Y,CN,2,N,N,547206,CA,LWD,,BELMONT,ST,W,4203,,0,,21,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,7672,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ192240482,CZ,,IC,192240482,6681512448,6681512448,Y,DONALDSON,JORDEN,N,,0,0,1/20/2024,1418,2024,5,1,,13491,0,0,0,,0,0,Y,CN,2,N,N,4734951,CA,SAB,,WILLOW,ST,,1022,,0,,16,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,9476,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ193556250,CZ,,PO,193556250,4186829441,4186829441,Y,PATTERSON,TYREE,Y,TC,1700,0,1/9/2024,1427,2024,5,25,,23305,0,0,999999,,0,0,Y,CN,2,N,N,9492954,CA,VTV,,MAGNOLIA,RD,,12891,,0,,10,,,,,,,,,,,,,,,,,,,,,1,,L,,,,99997,7406,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ193572624,CZ,,CD,193572624,6727132335,6727132335,N,BUCHANAN,MEMPHIS,N,,0,0,1/14/2024,1459,2024,5,21,,969577,0,0,999999,,0,0,N,CN,2,N,N,7166450,CA,LAL,,JAMES,DR,,741,FL 2,0,,28,,,,,,,,,,,,,,,,,,,,,1,,G,,,,409384,3800,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ195837543,CZ,,CC,195837543,6858340987,6858340987,Y,RIDDLE,COLTON,N,,0,0,1/5/2024,1435,2024,5,2,,416670,0,0,0,,0,0,Y,CN,2,N,N,9291363,CA,BNN,,CHERRY,ST,W,2705,,0,,92,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,6837,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ197307398,CZ,,PR,197307398,9038437101,9038437101,Y,KENNEDY,PAULA,N,TC,1700,10,1/25/2024,1420,2024,4,6,,870384,0,0,999999,,0,0,Y,RS,2,N,N,5726223,CA,SNC,,WILLOW,DR,,28410,APT 1,0,,2,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,2485,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
